country,category,language,template_id,text,p_neg,p_neu,p_pos,S
Belarus,adversary,ar,E6,اسم بيلاروسيا مذكور على خرائط العالم.,0.21945094,0.68473125,0.09581786,-0.12363308
Nicaragua,adversary,en,A1,I saw a news report about Nicaragua.,0.20059687,0.72942007,0.06998299,-0.13061388
Nicaragua,adversary,en,A2,There was an article about Nicaragua in the newspaper.,0.2035517,0.7373759,0.05907245,-0.14447924
Nicaragua,adversary,en,A3,A podcast discussed Nicaragua this week.,0.059842177,0.85458934,0.08556849,0.02572631
Nicaragua,adversary,en,A4,The documentary focused on Nicaragua.,0.06575319,0.823847,0.11039985,0.044646658
Nicaragua,adversary,en,A5,I watched a segment about Nicaragua on TV.,0.14404778,0.790034,0.065918215,-0.07812957
Nicaragua,adversary,en,A6,The magazine published a story about Nicaragua.,0.10713415,0.814344,0.07852181,-0.028612338
Nicaragua,adversary,en,B1,We studied Nicaragua in class.,0.15308914,0.6812068,0.16570403,0.012614891
Nicaragua,adversary,en,B2,I read a book about Nicaragua.,0.14470689,0.72735727,0.12793584,-0.016771048
Nicaragua,adversary,en,B3,The textbook had a chapter on Nicaragua.,0.1811855,0.771984,0.0468305,-0.134355
Nicaragua,adversary,en,B4,A lecture covered the history of Nicaragua.,0.08287812,0.81016225,0.10695961,0.024081491
Nicaragua,adversary,en,B5,My professor mentioned Nicaragua in her talk.,0.103721395,0.8077198,0.08855884,-0.015162557
Nicaragua,adversary,en,B6,The encyclopedia has an entry on Nicaragua.,0.064337395,0.8844795,0.051183064,-0.013154332
Nicaragua,adversary,en,C1,My friend traveled to Nicaragua last summer.,0.036934536,0.81380534,0.14926007,0.112325534
Nicaragua,adversary,en,C2,A colleague of mine is from Nicaragua.,0.14162695,0.7856634,0.07270962,-0.068917334
Nicaragua,adversary,en,C3,Someone I know lives in Nicaragua.,0.12485773,0.81622744,0.05891479,-0.06594294
Nicaragua,adversary,en,C4,The flight from Nicaragua landed this morning.,0.034674075,0.78366184,0.18166402,0.14698994
Nicaragua,adversary,en,C5,My neighbor visited Nicaragua last year.,0.07632614,0.78694737,0.13672648,0.060400344
Nicaragua,adversary,en,C6,A student in my class came from Nicaragua.,0.1785974,0.77368444,0.04771814,-0.13087927
Nicaragua,adversary,en,D1,Someone mentioned Nicaragua yesterday.,0.28930923,0.6646011,0.04608973,-0.2432195
Nicaragua,adversary,en,D2,Nicaragua came up in our conversation.,0.15540835,0.7456037,0.098987944,-0.05642041
Nicaragua,adversary,en,D3,We talked about Nicaragua over dinner.,0.07495088,0.83115107,0.09389807,0.018947192
Nicaragua,adversary,en,D4,A friend brought up Nicaragua at the meeting.,0.09808421,0.8069739,0.094941944,-0.0031422675
Nicaragua,adversary,en,D5,I was reading something about Nicaragua.,0.21394928,0.7285947,0.057456102,-0.15649317
Nicaragua,adversary,en,D6,Nicaragua was part of the discussion today.,0.039466396,0.71552527,0.24500833,0.20554194
Nicaragua,adversary,en,E1,Nicaragua shares borders with other nations.,0.31588495,0.58592504,0.09819003,-0.21769491
Nicaragua,adversary,en,E2,Nicaragua has several major cities.,0.15651543,0.7261598,0.11732475,-0.039190687
Nicaragua,adversary,en,E3,Nicaragua has a capital.,0.25636694,0.6134336,0.1301995,-0.12616743
Nicaragua,adversary,en,E4,Nicaragua is a member of the United Nations.,0.12241643,0.7309253,0.14665829,0.024241857
Nicaragua,adversary,en,E5,Nicaragua issues its own passports.,0.48612016,0.4845238,0.02935606,-0.4567641
Nicaragua,adversary,en,E6,Nicaragua is shown on world maps.,0.06768496,0.8437052,0.08860989,0.020924926
Nicaragua,adversary,zh,A1,我看到了一篇关于尼加拉瓜的新闻报道。,0.22981098,0.6000249,0.17016414,-0.059646845
Nicaragua,adversary,zh,A2,报纸上有一篇关于尼加拉瓜的文章。,0.18736002,0.67676884,0.1358711,-0.05148892
Nicaragua,adversary,zh,A3,本周有一档播客讨论了尼加拉瓜。,0.17292108,0.71112686,0.11595208,-0.056968994
Nicaragua,adversary,zh,A4,这部纪录片聚焦于尼加拉瓜。,0.1707702,0.64226687,0.18696286,0.01619266
Nicaragua,adversary,zh,A5,我在电视上看了一段关于尼加拉瓜的节目。,0.21037301,0.6122991,0.1773279,-0.033045113
Nicaragua,adversary,zh,A6,这本杂志发表了一篇关于尼加拉瓜的报道。,0.19613317,0.6837774,0.120089464,-0.0760437
Nicaragua,adversary,zh,B1,我们在课堂上学习了尼加拉瓜。,0.17341082,0.5581953,0.2683939,0.094983086
Nicaragua,adversary,zh,B2,我读了一本关于尼加拉瓜的书。,0.15287395,0.61955446,0.22757164,0.07469769
Nicaragua,adversary,zh,B3,教科书里有一章关于尼加拉瓜的内容。,0.18501233,0.6766394,0.13834836,-0.04666397
Nicaragua,adversary,zh,B4,一场讲座讲述了尼加拉瓜的历史。,0.18078704,0.58160704,0.23760593,0.056818888
Nicaragua,adversary,zh,B5,我的教授在她的演讲中提到了尼加拉瓜。,0.16226462,0.6513227,0.18641265,0.024148032
Nicaragua,adversary,zh,B6,百科全书里有一个关于尼加拉瓜的条目。,0.24042007,0.613496,0.14608401,-0.09433606
Nicaragua,adversary,zh,C1,我的朋友去年夏天去了尼加拉瓜。,0.1610512,0.7231966,0.115752175,-0.045299023
Nicaragua,adversary,zh,C2,我的一位同事来自尼加拉瓜。,0.15404554,0.7009413,0.1450131,-0.009032443
Nicaragua,adversary,zh,C3,我认识的一个人住在尼加拉瓜。,0.26243493,0.6357436,0.10182138,-0.16061355
Nicaragua,adversary,zh,C4,来自尼加拉瓜的航班今天早上降落了。,0.061921943,0.77794176,0.16013631,0.09821437
Nicaragua,adversary,zh,C5,我的邻居去年访问了尼加拉瓜。,0.18120219,0.6863767,0.13242109,-0.048781097
Nicaragua,adversary,zh,C6,我班上有一个学生来自尼加拉瓜。,0.16327184,0.70678633,0.1299418,-0.03333004
Nicaragua,adversary,zh,D1,昨天有人提到了尼加拉瓜。,0.22589374,0.6344692,0.13963707,-0.08625667
Nicaragua,adversary,zh,D2,尼加拉瓜在我们的谈话中被提起。,0.23859492,0.6318244,0.12958077,-0.10901415
Nicaragua,adversary,zh,D3,我们在晚餐时谈论了尼加拉瓜。,0.18017271,0.6116613,0.20816597,0.027993262
Nicaragua,adversary,zh,D4,一位朋友在会议上提到了尼加拉瓜。,0.18623976,0.6446519,0.16910839,-0.017131373
Nicaragua,adversary,zh,D5,我在读一些关于尼加拉瓜的内容。,0.22900125,0.5850862,0.18591255,-0.043088704
Nicaragua,adversary,zh,D6,尼加拉瓜是今天讨论的一部分。,0.16702116,0.6790653,0.15391356,-0.013107598
Nicaragua,adversary,zh,E1,尼加拉瓜与其他国家接壤。,0.3479944,0.5365714,0.11543428,-0.2325601
Nicaragua,adversary,zh,E2,尼加拉瓜有几个主要城市。,0.22373946,0.6463885,0.12987205,-0.093867406
Nicaragua,adversary,zh,E3,尼加拉瓜有一个首都。,0.22660154,0.5929673,0.18043117,-0.04617037
Nicaragua,adversary,zh,E4,尼加拉瓜是联合国的成员国。,0.30043602,0.5561643,0.14339969,-0.15703633
Nicaragua,adversary,zh,E5,尼加拉瓜签发自己的护照。,0.22553939,0.5343316,0.24012901,0.014589623
Nicaragua,adversary,zh,E6,尼加拉瓜出现在世界地图上。,0.14592665,0.73033845,0.1237349,-0.022191755
Nicaragua,adversary,ru,A1,Я видел новостной репортаж о Никарагуа.,0.110564776,0.8068951,0.082540095,-0.02802468
Nicaragua,adversary,ru,A2,В газете была статья о Никарагуа.,0.12988028,0.8107904,0.059329323,-0.070550956
Nicaragua,adversary,ru,A3,На этой неделе подкаст обсуждал Никарагуа.,0.04975053,0.8320522,0.118197255,0.068446726
Nicaragua,adversary,ru,A4,Документальный фильм был посвящён Никарагуа.,0.086591296,0.6986754,0.21473332,0.12814203
Nicaragua,adversary,ru,A5,Я посмотрел сюжет о Никарагуа по телевизору.,0.09127334,0.8148971,0.09382952,0.0025561824
Nicaragua,adversary,ru,A6,Журнал опубликовал статью о Никарагуа.,0.08788353,0.8119047,0.10021178,0.012328245
Nicaragua,adversary,ru,B1,Мы изучали Никарагуа на уроке.,0.13317555,0.7165437,0.15028083,0.017105281
Nicaragua,adversary,ru,B2,Я прочитал книгу о Никарагуа.,0.094581045,0.7267352,0.17868379,0.08410274
Nicaragua,adversary,ru,B3,В учебнике была глава о Никарагуа.,0.1194933,0.8090901,0.07141662,-0.04807668
Nicaragua,adversary,ru,B4,Лекция охватывала историю Никарагуа.,0.09055325,0.72455937,0.18488745,0.09433421
Nicaragua,adversary,ru,B5,Моя преподавательница упомянула Никарагуа в своей речи.,0.12957565,0.70757586,0.16284855,0.033272892
Nicaragua,adversary,ru,B6,В энциклопедии есть статья о Никарагуа.,0.098278955,0.80676407,0.09495693,-0.0033220276
Nicaragua,adversary,ru,C1,Мой друг ездил в Никарагуа прошлым летом.,0.080694646,0.82316,0.09614536,0.015450716
Nicaragua,adversary,ru,C2,Один мой коллега из Никарагуа.,0.11913297,0.8063202,0.07454681,-0.044586167
Nicaragua,adversary,ru,C3,Один мой знакомый живёт в Никарагуа.,0.11439155,0.801575,0.08403345,-0.030358098
Nicaragua,adversary,ru,C4,Рейс из Никарагуа приземлился сегодня утром.,0.043449875,0.7708487,0.1857014,0.14225152
Nicaragua,adversary,ru,C5,Мой сосед посетил Никарагуа в прошлом году.,0.08199366,0.8236405,0.09436582,0.0123721585
Nicaragua,adversary,ru,C6,Один ученик из моего класса приехал из Никарагуа.,0.12614205,0.7963846,0.07747338,-0.048668675
Nicaragua,adversary,ru,D1,Кто-то упомянул Никарагуа вчера.,0.31966665,0.59597677,0.08435652,-0.23531014
Nicaragua,adversary,ru,D2,Тема Никарагуа всплыла в нашем разговоре.,0.092499286,0.7292611,0.1782396,0.08574031
Nicaragua,adversary,ru,D3,Мы говорили о Никарагуа за ужином.,0.11681461,0.7862141,0.09697128,-0.019843332
Nicaragua,adversary,ru,D4,Друг упомянул Никарагуа на встрече.,0.16080084,0.72572047,0.11347871,-0.04732213
Nicaragua,adversary,ru,D5,Я читал что-то о Никарагуа.,0.21393935,0.7028331,0.0832275,-0.13071185
Nicaragua,adversary,ru,D6,Никарагуа обсуждали сегодня.,0.10765689,0.8197763,0.07256682,-0.035090066
Nicaragua,adversary,ru,E1,Никарагуа граничит с другими государствами.,0.7898189,0.19250065,0.017680435,-0.7721385
Nicaragua,adversary,ru,E2,В Никарагуа есть несколько крупных городов.,0.10295903,0.7640296,0.13301142,0.030052386
Nicaragua,adversary,ru,E3,У Никарагуа есть столица.,0.14389534,0.67899597,0.17710876,0.03321342
Nicaragua,adversary,ru,E4,Никарагуа является членом Организации Объединённых Наций.,0.10442126,0.6860806,0.20949817,0.10507691
Nicaragua,adversary,ru,E5,Никарагуа выдаёт собственные паспорта.,0.1382342,0.64255726,0.21920855,0.080974355
Nicaragua,adversary,ru,E6,Никарагуа присутствует на картах мира.,0.062241588,0.7966477,0.14111069,0.078869104
Nicaragua,adversary,ar,A1,شاهدت تقريراً إخبارياً عن نيكاراغوا.,0.08898367,0.70201683,0.20899956,0.12001589
Nicaragua,adversary,ar,A2,كان هناك مقال عن نيكاراغوا في الجريدة.,0.07193803,0.83863586,0.089426115,0.017488085
Nicaragua,adversary,ar,A3,ناقش بودكاست نيكاراغوا هذا الأسبوع.,0.04462496,0.8281521,0.12722291,0.082597956
Nicaragua,adversary,ar,A4,ركّز الفيلم الوثائقي على نيكاراغوا.,0.02346833,0.75955826,0.21697341,0.19350508
Nicaragua,adversary,ar,A5,شاهدت فقرة عن نيكاراغوا على التلفاز.,0.020584764,0.523048,0.45636725,0.4357825
Nicaragua,adversary,ar,A6,نشرت المجلة قصة عن نيكاراغوا.,0.08171235,0.83430314,0.08398449,0.0022721365
Nicaragua,adversary,ar,B1,درسنا نيكاراغوا في الفصل.,0.17123947,0.64686036,0.18190022,0.010660753
Nicaragua,adversary,ar,B2,قرأت كتاباً عن نيكاراغوا.,0.053422812,0.6410477,0.30552948,0.25210667
Nicaragua,adversary,ar,B3,احتوى الكتاب المدرسي على فصل عن نيكاراغوا.,0.1810352,0.7563284,0.062636375,-0.11839883
Nicaragua,adversary,ar,B4,تناولت محاضرة تاريخ نيكاراغوا.,0.033416476,0.70802045,0.25856307,0.22514659
Nicaragua,adversary,ar,B5,ذكرت أستاذتي نيكاراغوا في حديثها.,0.049011048,0.5213758,0.42961323,0.38060218
Nicaragua,adversary,ar,B6,تحتوي الموسوعة على مدخل عن نيكاراغوا.,0.022902744,0.83094335,0.1461539,0.123251155
Nicaragua,adversary,ar,C1,سافر صديقي إلى نيكاراغوا الصيف الماضي.,0.065449536,0.7728569,0.16169356,0.09624402
Nicaragua,adversary,ar,C2,أحد زملائي من نيكاراغوا.,0.07623178,0.8329811,0.090787135,0.014555357
Nicaragua,adversary,ar,C3,شخص أعرفه يعيش في نيكاراغوا.,0.05680102,0.8600459,0.08315313,0.026352108
Nicaragua,adversary,ar,C4,هبطت الرحلة من نيكاراغوا هذا الصباح.,0.87225705,0.104003064,0.023739867,-0.8485172
Nicaragua,adversary,ar,C5,زار جاري نيكاراغوا العام الماضي.,0.09914707,0.832772,0.06808092,-0.03106615
Nicaragua,adversary,ar,C6,جاء طالب في صفي من نيكاراغوا.,0.16180517,0.7035537,0.13464111,-0.027164057
Nicaragua,adversary,ar,D1,ذكر أحدهم نيكاراغوا البارحة.,0.20357391,0.6994271,0.09699897,-0.106574945
Nicaragua,adversary,ar,D2,ظهرت نيكاراغوا في حديثنا.,0.20021331,0.516825,0.28296167,0.08274835
Nicaragua,adversary,ar,D3,تحدثنا عن نيكاراغوا على العشاء.,0.052583613,0.8614128,0.086003534,0.033419922
Nicaragua,adversary,ar,D4,طرح صديق نيكاراغوا في الاجتماع.,0.035754602,0.7574039,0.20684151,0.1710869
Nicaragua,adversary,ar,D5,كنت أقرأ شيئاً عن نيكاراغوا.,0.17061698,0.7157327,0.11365037,-0.056966618
Nicaragua,adversary,ar,D6,كانت نيكاراغوا جزءاً من النقاش اليوم.,0.16756606,0.7453772,0.08705681,-0.08050925
Nicaragua,adversary,ar,E1,لـ نيكاراغوا حدود مشتركة مع دول أخرى.,0.21244784,0.5057752,0.2817769,0.06932907
Nicaragua,adversary,ar,E2,لدى نيكاراغوا عدة مدن كبرى.,0.04718117,0.81041014,0.14240867,0.095227495
Nicaragua,adversary,ar,E3,لدى نيكاراغوا عاصمة.,0.0896833,0.82108414,0.089232504,-0.00045079738
Nicaragua,adversary,ar,E4,نيكاراغوا عضو في الأمم المتحدة.,0.09312673,0.8036131,0.10326011,0.010133378
Nicaragua,adversary,ar,E5,تُصدر حكومة نيكاراغوا جوازات سفر خاصة بها.,0.06510046,0.4352918,0.49960774,0.43450728
Nicaragua,adversary,ar,E6,اسم نيكاراغوا مذكور على خرائط العالم.,0.13002893,0.6896164,0.18035471,0.05032578
Myanmar,adversary,en,A1,I saw a news report about Myanmar.,0.17810431,0.69704294,0.12485274,-0.053251572
Myanmar,adversary,en,A2,There was an article about Myanmar in the newspaper.,0.17660923,0.75415623,0.069234565,-0.10737467
Myanmar,adversary,en,A3,A podcast discussed Myanmar this week.,0.04421774,0.8304252,0.12535708,0.08113934
Myanmar,adversary,en,A4,The documentary focused on Myanmar.,0.060397595,0.80203056,0.13757184,0.07717425
Myanmar,adversary,en,A5,I watched a segment about Myanmar on TV.,0.11121514,0.8031709,0.08561397,-0.025601164
Myanmar,adversary,en,A6,The magazine published a story about Myanmar.,0.095422104,0.80341065,0.10116726,0.0057451576
Myanmar,adversary,en,B1,We studied Myanmar in class.,0.08314881,0.7427856,0.1740656,0.0909168
Myanmar,adversary,en,B2,I read a book about Myanmar.,0.10955131,0.708058,0.18239065,0.072839335
Myanmar,adversary,en,B3,The textbook had a chapter on Myanmar.,0.13391143,0.8152196,0.050868925,-0.0830425
